05-29-23_18-09-51-902 - Logging Started
18-10-14-886 - (STATS) -------- AIs:[50] - WcBlocks:[214] - AiReq:[22] Targ:[48] Bloc:[575] Aim:[475] CCast:[312] RndCast[114] TopCast[0]
21-53-46-450 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-53-49-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-53-52-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-53-55-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-53-58-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-01-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-04-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-07-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-54-10-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-13-438 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-16-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-19-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-22-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-54-25-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-28-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-31-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-34-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-37-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-54-40-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[37] Targ:[125] Bloc:[46] Aim:[93] CCast:[0] RndCast[4] TopCast[4]
21-54-43-438 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[121] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[1]
21-54-46-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-54-49-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-52-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-54-55-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-54-58-432 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-01-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-04-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-07-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-55-10-434 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-13-433 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-16-446 - (STATS) -------- AIs:[85] - WcBlocks:[405] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-19-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-22-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-55-25-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-28-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-31-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-34-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-37-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-55-40-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-43-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-46-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-55-49-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-52-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-55-55-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-55-58-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-01-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-04-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-07-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-56-10-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-13-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-16-435 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-19-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-22-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-56-25-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-28-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-31-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-34-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-37-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-56-40-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-43-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-46-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-56-49-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-52-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-56-55-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-56-58-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-01-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-04-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-07-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-57-10-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-13-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-16-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-19-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-22-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-57-25-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-28-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-31-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-34-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-37-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-57-40-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-43-433 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-46-434 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-57-49-432 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-52-532 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-57-55-532 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-57-58-532 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-01-533 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-04-531 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-07-531 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-58-10-532 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-13-532 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-16-533 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-19-654 - (STATS) -------- AIs:[86] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-22-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-58-25-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-28-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-31-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-34-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-37-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-58-40-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-43-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-46-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-58-49-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-52-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-58-55-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-58-58-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-01-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-04-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-07-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-59-10-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-13-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-16-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-19-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-22-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-59-25-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-28-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-31-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-34-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-37-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-59-40-658 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-43-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-46-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
21-59-49-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-52-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
21-59-55-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
21-59-58-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-01-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-04-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-07-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-00-10-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-13-657 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-16-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-19-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-22-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-00-25-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-28-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-31-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-34-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-37-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-00-40-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-43-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-46-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-00-49-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-52-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-00-55-654 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-00-58-656 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-01-669 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-04-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-01-07-655 - (STATS) -------- AIs:[85] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-01-10-654 - (STATS) -------- AIs:[84] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-01-13-654 - (STATS) -------- AIs:[84] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-16-682 - (STATS) -------- AIs:[84] - WcBlocks:[407] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-19-655 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-01-22-656 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[117] CCast:[0] RndCast[18] TopCast[0]
22-01-25-656 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
22-01-28-654 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-31-657 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[69] Aim:[119] CCast:[0] RndCast[20] TopCast[0]
22-01-34-655 - (STATS) -------- AIs:[85] - WcBlocks:[410] - AiReq:[39] Targ:[99] Bloc:[60] Aim:[103] CCast:[0] RndCast[4] TopCast[0]
