05-28-23_22-13-46-408 - Logging Started
22-14-03-927 - (STATS) -------- AIs:[24] - WcBlocks:[120] - AiReq:[10] Targ:[13] Bloc:[95] Aim:[94] CCast:[0] RndCast[81] TopCast[0]
05-24-56-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-24-59-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-25-02-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-05-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-08-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-11-220 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-14-226 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-25-17-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-20-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-23-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-26-225 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-29-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-25-32-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-35-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-38-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-41-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-44-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-25-47-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-50-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-53-220 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-25-56-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-25-59-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-26-02-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-05-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-08-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-11-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-14-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-26-17-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-20-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-23-225 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-26-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-29-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-26-32-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-35-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-38-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-41-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-44-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-26-47-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-50-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-53-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-26-56-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-26-59-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-27-02-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-05-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-08-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-11-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-14-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-27-17-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-20-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-23-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-26-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-29-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-27-32-231 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-35-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-38-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-41-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-44-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-27-47-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-50-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-53-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-27-56-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-27-59-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-28-02-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-05-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-08-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-11-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-14-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-28-17-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-20-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-23-220 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-26-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-29-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-28-32-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-35-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-38-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-41-227 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-44-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-28-47-223 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-50-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-53-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-28-56-221 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-28-59-222 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-29-02-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-05-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-08-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-11-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-14-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-29-17-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-20-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-23-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-26-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-29-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-29-32-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-35-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-38-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-41-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-44-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-29-47-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-50-320 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-53-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-29-56-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-29-59-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-30-02-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-05-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-08-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-11-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-14-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-30-17-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-20-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-23-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-26-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-29-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-30-32-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-35-316 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-38-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-41-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-44-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-30-47-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-50-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-53-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-30-56-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-30-59-319 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-31-02-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-05-316 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-08-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-11-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-14-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-31-17-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-20-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-23-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-26-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-29-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-31-32-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-35-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-38-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-41-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-44-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-31-47-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-50-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-53-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-31-56-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-31-59-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-32-02-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-05-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-08-319 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-11-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-14-318 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-32-17-316 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-20-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-23-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-26-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-29-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
05-32-32-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-35-314 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-38-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
05-32-41-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
05-32-44-315 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
