06-01-23_03-01-57-000 - Logging Started
03-02-20-835 - (STATS) -------- AIs:[17] - WcBlocks:[125] - AiReq:[6] Targ:[6] Bloc:[0] Aim:[6] CCast:[0] RndCast[0] TopCast[0]
12-13-22-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-25-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-31-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-34-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-40-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-43-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-46-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-49-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-52-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-55-509 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-13-58-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-01-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-04-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-07-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-13-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-16-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-19-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-22-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-25-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-31-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-34-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-40-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-43-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-46-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-49-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-52-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-55-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-14-58-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-01-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-04-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-07-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-10-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-13-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-16-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-19-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-22-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-25-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-31-509 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-34-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-40-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-43-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-46-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-49-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-52-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-15-58-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-01-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-04-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-07-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-10-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-13-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-16-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-19-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-22-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-25-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-31-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-34-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-40-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-43-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-46-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-49-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-52-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-16-58-513 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-01-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-04-512 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-07-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-13-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-16-513 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-19-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-22-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-25-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-31-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-34-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-40-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-43-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-46-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-49-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-52-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-17-58-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-01-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-04-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-07-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-13-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-16-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-19-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-22-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-25-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-28-512 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-31-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-34-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-37-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-40-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-43-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-46-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-49-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-52-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-18-58-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-01-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-04-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-07-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-13-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-16-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-19-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-22-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-25-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-28-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-31-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-34-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-37-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-40-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-43-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-46-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-49-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-52-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-19-58-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-01-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-04-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-07-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-13-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-16-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-19-510 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-22-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-25-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-28-512 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-31-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-34-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-37-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-40-513 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-43-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-46-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-49-518 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-52-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-55-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-20-58-512 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-21-01-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-21-04-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-21-07-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
12-21-10-511 - (STATS) -------- AIs:[31] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
